native_id	scan	ms_level	rt_min	precursor_ref	precursor_mz	signal_sha256	inside_requested_window
controllerType=0 controllerNumber=1 scan=17000	17000	2	45.685958	controllerType=0 controllerNumber=1 scan=16990	530.201599121094	51f4924f47086632f905bbc0e1bd406c69b741fc597c51bb0e36684cf996be0e	True
controllerType=0 controllerNumber=1 scan=17001	17001	2	45.686691	controllerType=0 controllerNumber=1 scan=16990	384.904205322266	9c514b5327d446d1e3baed55a6b993b0b3de115c79cedae22956f0043e2be05c	True
controllerType=0 controllerNumber=1 scan=17002	17002	2	45.687431	controllerType=0 controllerNumber=1 scan=16990	698.306945800781	cb753da1a76401fcf6512628c733391e7b379adb8a0e29b8c020fcec66c062ba	True
controllerType=0 controllerNumber=1 scan=17003	17003	2	45.688162	controllerType=0 controllerNumber=1 scan=16990	465.235534667969	b1dd7a97ddb640c89dbc095972decf4f49442710ea99516f2ff98461323a513f	True
controllerType=0 controllerNumber=1 scan=17004	17004	2	45.688904	controllerType=0 controllerNumber=1 scan=16990	512.9403	c89334b80464cc800b10d0821d7c7c2ce313159ed6fc5ee8800523fb3b22992c	True
controllerType=0 controllerNumber=1 scan=17005	17005	2	45.689633	controllerType=0 controllerNumber=1 scan=16990	411.700439453125	ae38aec1824b02a23592f7d54d2ed9fc9761aa9baaf0cfeb1261a646a4932b95	True
controllerType=0 controllerNumber=1 scan=17006	17006	1	45.690799			279b10c2e1827d72f424ffc0e8c56006cc98a986e21fcf90913aafab0a97ac4c	True
controllerType=0 controllerNumber=1 scan=17007	17007	2	45.692931	controllerType=0 controllerNumber=1 scan=17006	470.2291	6d10ca9783e626a9db429df62815e114ff44be3636fddb096bf7e32d51910631	True
controllerType=0 controllerNumber=1 scan=17008	17008	2	45.69366	controllerType=0 controllerNumber=1 scan=17006	462.255767822266	7b56f35d7be5ba6ab0cecc3397bf23904294e9e9d826aa0834dabbf9942666e5	True
controllerType=0 controllerNumber=1 scan=17009	17009	2	45.694389	controllerType=0 controllerNumber=1 scan=17006	402.686279296875	092bfb6f835bd2ff4becc1f54799f478f85462422ae8c1d439ef96ae2876ecd7	True
controllerType=0 controllerNumber=1 scan=17010	17010	2	45.694804	controllerType=0 controllerNumber=1 scan=17006	480.255615234375	e56e184f4ec60377ccec9c047bb6847f8151ee20571c0585ca5ecb8819a83293	True
controllerType=0 controllerNumber=1 scan=17011	17011	2	45.695547	controllerType=0 controllerNumber=1 scan=17006	556.612854003906	23e3ea0aab3c49e0e4c97647a2e69c10b877ca433e56c5efbfe710405942b603	True
controllerType=0 controllerNumber=1 scan=17012	17012	2	45.696295	controllerType=0 controllerNumber=1 scan=17006	622.9077	6ac732812b56e68e78cc1f414a9ecef79bf9f293b92a942a822b3f8243369347	True
controllerType=0 controllerNumber=1 scan=17013	17013	2	45.697031	controllerType=0 controllerNumber=1 scan=17006	661.824340820313	8b80b9e9729d9a2ccd16035222948ed5967a6626f333449d33dd8e2848272ab0	True
controllerType=0 controllerNumber=1 scan=17014	17014	2	45.697462	controllerType=0 controllerNumber=1 scan=17006	443.770385742188	211059d77c05360551296a7b40c2e990c04e4fb7573c53f2b74c6576b657eaf5	True
controllerType=0 controllerNumber=1 scan=17015	17015	2	45.698197	controllerType=0 controllerNumber=1 scan=17006	600.824645996094	6c02988e009831fe9f3ad475e8f699f74163451da6081591fe9dfcd516b266c1	True
controllerType=0 controllerNumber=1 scan=17016	17016	2	45.698929	controllerType=0 controllerNumber=1 scan=17006	486.782897949219	2c0c97ce3875345c0e7007896f87b045b2c6da84a1b9106fd6c927f77b97dd24	True
controllerType=0 controllerNumber=1 scan=17017	17017	2	45.69966	controllerType=0 controllerNumber=1 scan=17006	497.232666015625	2f6faca829a5b4733ff384a68f023af368202ea0f42235e8c6e553069686a5ef	True
controllerType=0 controllerNumber=1 scan=17018	17018	2	45.700391	controllerType=0 controllerNumber=1 scan=17006	485.225738525391	2cab0b404441a3e189461ca9a65c340282b3c26c7e21711446a617263c39d844	True
controllerType=0 controllerNumber=1 scan=17019	17019	2	45.701124	controllerType=0 controllerNumber=1 scan=17006	586.248229980469	d4f8af77cafe73940881032b549c98630bbd57d35411f7d6c9e2b02df41c35ad	True
controllerType=0 controllerNumber=1 scan=17020	17020	2	45.701858	controllerType=0 controllerNumber=1 scan=17006	561.2666015625	e126cd1fac777d8694a2310696c47f823efd72ccd983619cd73fc6436216897f	True
controllerType=0 controllerNumber=1 scan=17021	17021	2	45.702597	controllerType=0 controllerNumber=1 scan=17006	444.221	cec41120f36306b9bac8381b8966e89342cd22618143231c476a5c3ea6681c52	True
controllerType=0 controllerNumber=1 scan=17022	17022	1	45.703783			213f7e99320ceb3260e2afe9f8733bdc119015960a7520269d427b4d8190661f	True
controllerType=0 controllerNumber=1 scan=17023	17023	2	45.705912	controllerType=0 controllerNumber=1 scan=17022	512.255126953125	6e55042eec226058bb724a0d0d3e8190d82d5e632db6c24ea93af17d30b1f5b2	True
controllerType=0 controllerNumber=1 scan=17024	17024	2	45.706643	controllerType=0 controllerNumber=1 scan=17022	514.797973632813	432e152176eed3736a5d39cd290ae12aa2001ec77780d54d3c3b752a13e9992b	True
controllerType=0 controllerNumber=1 scan=17025	17025	2	45.707379	controllerType=0 controllerNumber=1 scan=17022	631.291931152344	e928beea442e48a49e7b4d6d11591bc2942511a0e5dda390632274735fb194f5	True
controllerType=0 controllerNumber=1 scan=17026	17026	2	45.707797	controllerType=0 controllerNumber=1 scan=17022	590.6526	416b39035553f218565e82e4b177320e295c7e787ef4013b3c37dd376a4bb776	True
controllerType=0 controllerNumber=1 scan=17027	17027	2	45.708537	controllerType=0 controllerNumber=1 scan=17022	722.344543457031	a3526614d74fdfec9fdcef91c7407a8e2748b0806283cfdf760fcc75ba995114	True
controllerType=0 controllerNumber=1 scan=17028	17028	2	45.709272	controllerType=0 controllerNumber=1 scan=17022	528.742492675781	d7d9f973ed2216b287256df53d9a97922832b3ebf4f26837a6695f6fe73a69a9	True
controllerType=0 controllerNumber=1 scan=17029	17029	2	45.71002	controllerType=0 controllerNumber=1 scan=17022	473.222442626953	eb7234548608ae647b830365bea8aa340677cbda1f808f903d6f9d061d6d577e	True
controllerType=0 controllerNumber=1 scan=17030	17030	2	45.710754	controllerType=0 controllerNumber=1 scan=17022	515.757446289063	6c54932f08c8e959dffba78f9dbdf3cc70a97466bbc8400dc5bd84588eadb983	True
controllerType=0 controllerNumber=1 scan=17031	17031	2	45.711491	controllerType=0 controllerNumber=1 scan=17022	463.595886230469	fda4aaebf8da930291af9aa84efc5fab37b5f5dfc8c9169ef3c0410482053f8e	True
controllerType=0 controllerNumber=1 scan=17032	17032	2	45.712231	controllerType=0 controllerNumber=1 scan=17022	718.8854	f2e5e23ea264fe2f0c1eb8a3c07cc23cf1ab502561ccc13f21fbc20aabecf2ca	True
controllerType=0 controllerNumber=1 scan=17033	17033	2	45.712964	controllerType=0 controllerNumber=1 scan=17022	594.7854	91d165d3b3b2d4e778c8f874132e410eb711cea86d06b5c80572a6ca94aa6245	True
controllerType=0 controllerNumber=1 scan=17034	17034	2	45.713702	controllerType=0 controllerNumber=1 scan=17022	469.875762939453	fa56429c1650b8d4768db83a3db7da90cd001973049664492881a8a60af54aa7	True
controllerType=0 controllerNumber=1 scan=17035	17035	2	45.714437	controllerType=0 controllerNumber=1 scan=17022	670.3017	11929ca31d22a8ae6f3c7bf33cc7a59e20af89434eda6ae371381837db5e2180	True
controllerType=0 controllerNumber=1 scan=17036	17036	2	45.715172	controllerType=0 controllerNumber=1 scan=17022	396.859497070313	637df402584d127ddbf243fbff7e5a9641d2b415cfd66cd0f61150a95b0746e2	True
controllerType=0 controllerNumber=1 scan=17037	17037	2	45.71591	controllerType=0 controllerNumber=1 scan=17022	471.2799	2e1b284cf6dd57508c635951dbb22100050e847aec726f12f659ed4fe631f693	True
controllerType=0 controllerNumber=1 scan=17038	17038	1	45.717087			2a99b7515b3c22a946d474513c2725b67402ca04a64f250b5aac329557868f20	True
controllerType=0 controllerNumber=1 scan=17039	17039	2	45.719218	controllerType=0 controllerNumber=1 scan=17038	547.754455566406	642a1b94096bd69799a17c41ebed1c8ff930f2d067f8ee7c0fdf0af7c59251ed	True
controllerType=0 controllerNumber=1 scan=17040	17040	2	45.719958	controllerType=0 controllerNumber=1 scan=17038	691.2785	48d54663bfbfa79fdc48328890aa4c22cec0bbe4b85d6e1e02779e4ce52f2014	True
controllerType=0 controllerNumber=1 scan=17041	17041	2	45.720689	controllerType=0 controllerNumber=1 scan=17038	429.264831542969	78e2b03c3b917afb76d294133a92974c9439089e95ac3cbe97a3c0d11788e493	True
controllerType=0 controllerNumber=1 scan=17042	17042	2	45.721429	controllerType=0 controllerNumber=1 scan=17038	508.917	1f46d4c345c8ca7d4e2bb9bfa8ca3284a37dba77ce763e602b3bb8fadae86d7f	True
controllerType=0 controllerNumber=1 scan=17043	17043	2	45.72216	controllerType=0 controllerNumber=1 scan=17038	432.241149902344	20e7d8505eba49786d2ead4871ebbaa94ee683de2fdfa584358877929681e6ce	True
controllerType=0 controllerNumber=1 scan=17044	17044	2	45.722893	controllerType=0 controllerNumber=1 scan=17038	582.8043	836e87545b457a433be2e5ae30799ca8e14d2f78f30726f5b8c1e9c4e6f0ddec	True
controllerType=0 controllerNumber=1 scan=17045	17045	2	45.723631	controllerType=0 controllerNumber=1 scan=17038	664.8481	759424da0929500f26b36af39580b1b611925402644d467079d3e700a9f01c6c	True
controllerType=0 controllerNumber=1 scan=17046	17046	2	45.724364	controllerType=0 controllerNumber=1 scan=17038	388.872	9d5be7f16bb0b581063b8b910683b3086b6164d231dd4d337377270286bb5ea8	True
controllerType=0 controllerNumber=1 scan=17047	17047	2	45.725108	controllerType=0 controllerNumber=1 scan=17038	834.4172	d4aefc5845f3649628ca218b6b8e3e89ff1376129edc2bfd71ee6c421d27c168	True
controllerType=0 controllerNumber=1 scan=17048	17048	2	45.725841	controllerType=0 controllerNumber=1 scan=17038	565.76708984375	2b7ab30d6a28d581f5de63c02916927c8ff18e9e5dddb8b8c79c7be8dff84fff	True
controllerType=0 controllerNumber=1 scan=17049	17049	2	45.726556	controllerType=0 controllerNumber=1 scan=17038	536.740539550781	33d29ff7d534025269ef448f70e9a2b9b1dae706ec9599e3a8350715b4d94430	True
controllerType=0 controllerNumber=1 scan=17050	17050	2	45.727316	controllerType=0 controllerNumber=1 scan=17038	677.6602	0954c9ce51cec9edffc13ec7bc8aa3ff860e356f45c6fea17def9943f0b9d113	True
controllerType=0 controllerNumber=1 scan=17051	17051	2	45.728054	controllerType=0 controllerNumber=1 scan=17038	440.885803222656	5ffbb6c971603432dc231582dc134f8419b3207706cae330399841426d3407bd	True
controllerType=0 controllerNumber=1 scan=17052	17052	2	45.728795	controllerType=0 controllerNumber=1 scan=17038	394.6936	88334ff4c0fef7b3253a4a8f04605e0aa9f0bbe110eb9ac9fdaf058b641d5349	True
controllerType=0 controllerNumber=1 scan=17053	17053	2	45.729524	controllerType=0 controllerNumber=1 scan=17038	429.207611083984	429b51a2015d06d5896e00fb358fd98b18c17b3ef49be671f6ff6670a86eb118	True
controllerType=0 controllerNumber=1 scan=17054	17054	1	45.73071			45c32a4745acd1f5964c9d2ab90d5d93adcbcc81ce3cb3e818534a11575da776	True
controllerType=0 controllerNumber=1 scan=17055	17055	2	45.732839	controllerType=0 controllerNumber=1 scan=17054	550.763061523438	a9e76a84a7b56a4b59ca47f1889ace1e63e64a483f1ad94e66ec4ee1001fab04	True
controllerType=0 controllerNumber=1 scan=17056	17056	2	45.733579	controllerType=0 controllerNumber=1 scan=17054	704.3113	445f09f9186f2a766e3e5a7e1adc7b6d126b4401021571062495428d3c6e1379	True
controllerType=0 controllerNumber=1 scan=17057	17057	2	45.734308	controllerType=0 controllerNumber=1 scan=17054	435.773559570313	26d90a02a131cbcd72fb3ef7de84dcac92b2d56105f177673fe6f7bc978dd273	True
controllerType=0 controllerNumber=1 scan=17058	17058	2	45.735052	controllerType=0 controllerNumber=1 scan=17054	544.2853	48a1123f619fcabef1217e69a3fbb2a02ca918008033bbe6f06680e26043393e	True
controllerType=0 controllerNumber=1 scan=17059	17059	2	45.735664	controllerType=0 controllerNumber=1 scan=17054	673.2922	4b3889bc7763c184849762f462e9d83ee4aa5ae6875c719ee5a3197fba1554d9	True
controllerType=0 controllerNumber=1 scan=17060	17060	2	45.736393	controllerType=0 controllerNumber=1 scan=17054	441.76171875	9587c33be7940ad7800dc6b4fb39992bbe9ae1221cd495e141c7518b209ab010	True
controllerType=0 controllerNumber=1 scan=17061	17061	2	45.737127	controllerType=0 controllerNumber=1 scan=17054	509.270568847656	f04e7ca4ae0828400b2b499f437cd797c4f280cb5302e88a4d63ff56651474ca	True
controllerType=0 controllerNumber=1 scan=17062	17062	2	45.73786	controllerType=0 controllerNumber=1 scan=17054	612.829711914063	37075c462c73a85bc1a5abca21d3a439e99b96df3b8b05f05829fdd2d212cc70	True
controllerType=0 controllerNumber=1 scan=17063	17063	2	45.738202	controllerType=0 controllerNumber=1 scan=17054	449.1972	4c4661ae0e48950ef379b8cd53d584a1680082ed38aa58129d9e52dd0aa9e3e6	True
controllerType=0 controllerNumber=1 scan=17064	17064	2	45.738939	controllerType=0 controllerNumber=1 scan=17054	417.205	ac731fe170ebc7d4898b19fce0e488ba928903e0cb9b26a46c2e63cd8a82d9dd	True
controllerType=0 controllerNumber=1 scan=17065	17065	2	45.739683	controllerType=0 controllerNumber=1 scan=17054	554.2654	ccfd21b6759d51587e66da71bb691e6f0de75846acef8affbbe3670eb0647e53	True
controllerType=0 controllerNumber=1 scan=17066	17066	2	45.740412	controllerType=0 controllerNumber=1 scan=17054	395.699737548828	b24a970b6e13321d3a8bdb559ca2d56a7dd90d0f3dbf7fd46584810179a66fbd	True
controllerType=0 controllerNumber=1 scan=17067	17067	2	45.741158	controllerType=0 controllerNumber=1 scan=17054	609.318	3b3c1626610d8474e231f238e0bae37a1c713004f41529d89bcdedce8254d93f	True
controllerType=0 controllerNumber=1 scan=17068	17068	2	45.741897	controllerType=0 controllerNumber=1 scan=17054	450.4538	a5299d2e70298f9e75dd383ce0583d0d8020d671ba9c0c4f4d11066e59af83f0	True
controllerType=0 controllerNumber=1 scan=17069	17069	2	45.742637	controllerType=0 controllerNumber=1 scan=17054	738.316833496094	4e55bf3ee582d1afaea922f0af4acb5c229502419f6ce58ef98d86edc7b8077c	True
controllerType=0 controllerNumber=1 scan=17070	17070	1	45.743816			7e7ad0d5a121e7bf2b32486ee90c22ed2ffe03b28a9e0ee1610ac62fdcdbf1a4	True
controllerType=0 controllerNumber=1 scan=17071	17071	2	45.745947	controllerType=0 controllerNumber=1 scan=17070	425.898040771484	00185b7b98fa85f2b41ba1eb816e7611f5b9dadf6864da509bff20fec73b2bb8	True
controllerType=0 controllerNumber=1 scan=17072	17072	2	45.746685	controllerType=0 controllerNumber=1 scan=17070	458.574371337891	982ff0cca18afa7c3faabd6ae4629c9e6d26d4fd1f9c5b8db4a9395211f07763	True
controllerType=0 controllerNumber=1 scan=17073	17073	2	45.747135	controllerType=0 controllerNumber=1 scan=17070	443.2331	2d34e1e8049cad6f2b9817075655c7a6095d32d48367c9166c5be67c572308b2	True
controllerType=0 controllerNumber=1 scan=17074	17074	2	45.74787	controllerType=0 controllerNumber=1 scan=17070	425.226196289063	31f9ec23149ee3912acdd2dd65b122d0f0feebafa9039f89ff3b6ca459f78730	True
controllerType=0 controllerNumber=1 scan=17075	17075	2	45.748633	controllerType=0 controllerNumber=1 scan=17070	595.9629	708bb3dd1e439f9f937dcf07e1cea31033ac9aeda81ad1ff75fb7ca8a28bef12	True
controllerType=0 controllerNumber=1 scan=17076	17076	2	45.749379	controllerType=0 controllerNumber=1 scan=17070	602.3284	29a8982a79049f5c62106703cf38bc489aeb1834dce7cb406cbb241a4cd325b7	True
controllerType=0 controllerNumber=1 scan=17077	17077	2	45.75012	controllerType=0 controllerNumber=1 scan=17070	532.934020996094	3f037e8368476d8f9a005571090108fc97383d1bfdc2ad3cedac879d138d699f	True
controllerType=0 controllerNumber=1 scan=17078	17078	2	45.750858	controllerType=0 controllerNumber=1 scan=17070	687.357849121094	4f2b410be87b456c51d6a629f24c0d865d986ae3d80a1fd319b3befdde827d09	True
controllerType=0 controllerNumber=1 scan=17079	17079	2	45.751589	controllerType=0 controllerNumber=1 scan=17070	486.763275146484	6aa9a608fa6e67b1b30400a513840305a80b531476739cc3a44c970a8c87317e	True
controllerType=0 controllerNumber=1 scan=17080	17080	2	45.752318	controllerType=0 controllerNumber=1 scan=17070	422.217498779297	ec2f985f92056e5f52f2afec63de48bc67a940c501f3da4eab27cefc3afc64ec	True
controllerType=0 controllerNumber=1 scan=17081	17081	2	45.75306	controllerType=0 controllerNumber=1 scan=17070	505.272583007813	11a252236deee12a71a997ba771d1cd60fb38de9b8a4b8a25dfe5743bf7ff886	True
controllerType=0 controllerNumber=1 scan=17082	17082	2	45.753795	controllerType=0 controllerNumber=1 scan=17070	429.8884	f9e03b6f4174a02bd20bb05793f88856f0bcc15cb87483cad8242b66c902fcda	True
controllerType=0 controllerNumber=1 scan=17083	17083	2	45.754535	controllerType=0 controllerNumber=1 scan=17070	381.9393	12badafb2cf18e5b1b0955b66cd4dfd0c8c41880700bd3b35acf7f0b1dd014a5	True
controllerType=0 controllerNumber=1 scan=17084	17084	2	45.755285	controllerType=0 controllerNumber=1 scan=17070	508.281707763672	8f870f0ff23d4dc9a3129e3c60a48fc9b3d62e0626df5abec02bf256ab825ce5	True
controllerType=0 controllerNumber=1 scan=17085	17085	2	45.75602	controllerType=0 controllerNumber=1 scan=17070	644.329	37cf22623ae958ff35615e4d8441053e3232c507e7abeb21adf09e0d8a438240	True
controllerType=0 controllerNumber=1 scan=17086	17086	1	45.757204			78e280f8b5a55842aa2d72a1a7e008c71ade1455528b84053c0c26ab6d4a503b	True
controllerType=0 controllerNumber=1 scan=17087	17087	2	45.759408	controllerType=0 controllerNumber=1 scan=17086	447.223999023438	6291dea11dee9280d3ffcbee5c10318797284740f1e99798e00a3de3b22833f1	True
controllerType=0 controllerNumber=1 scan=17088	17088	2	45.760141	controllerType=0 controllerNumber=1 scan=17086	605.833190917969	39aeab3276d6ae391deaff2117e86506aff8c9e076a3a667922f9c0ef94dedc3	True
controllerType=0 controllerNumber=1 scan=17089	17089	2	45.760881	controllerType=0 controllerNumber=1 scan=17086	452.2277	5ef2ea764acf9fdc14af2fabd5170253052f62faf465778a8a0841d501d349c2	True
controllerType=0 controllerNumber=1 scan=17090	17090	2	45.76161	controllerType=0 controllerNumber=1 scan=17086	423.728851318359	0e56ec314f3fb68e9525ae1b91f827f70196b59e1ff4099d5eb6857aaf17c38c	True
controllerType=0 controllerNumber=1 scan=17091	17091	2	45.762345	controllerType=0 controllerNumber=1 scan=17086	541.78564453125	4987986816f11c7372cff226b6cc3968be7134317afcc7f4498b15175ff6fd5d	True
controllerType=0 controllerNumber=1 scan=17092	17092	2	45.763085	controllerType=0 controllerNumber=1 scan=17086	496.587341308594	795d7413dde23602b6434f25919cba35194f8e6192681406137bfc5f84cbc410	True
controllerType=0 controllerNumber=1 scan=17093	17093	2	45.763827	controllerType=0 controllerNumber=1 scan=17086	815.9243	eab2f8ecb4b14b812d878edcc93637fb786da36100f9107f211a298851e69a0b	True
controllerType=0 controllerNumber=1 scan=17094	17094	2	45.764572	controllerType=0 controllerNumber=1 scan=17086	457.768646240234	b141b8ef9487291d9a4aaea7b69c549eb1043425ab2bdb9f841ed05a998d9d5d	True
controllerType=0 controllerNumber=1 scan=17095	17095	2	45.765306	controllerType=0 controllerNumber=1 scan=17086	574.309020996094	ad021eccedc291cb30c853cfa1cacdfa986f201da1b0627e50f302e237348d06	True
controllerType=0 controllerNumber=1 scan=17096	17096	2	45.766048	controllerType=0 controllerNumber=1 scan=17086	762.8721	abcd4c134539571b92f051cb059bef1c3999c492563ef26eef17e1bbfa91056d	True
controllerType=0 controllerNumber=1 scan=17097	17097	2	45.766779	controllerType=0 controllerNumber=1 scan=17086	468.261932373047	9651703edeeb091f7dea3dec5c346b37f67898662a887aadcc8a500a566b59ba	True
controllerType=0 controllerNumber=1 scan=17098	17098	2	45.767545	controllerType=0 controllerNumber=1 scan=17086	840.7607	a71e37c53a204dcd4d4ebe636e57a4983b0e55d076f798522a85e2ba672e755d	True
controllerType=0 controllerNumber=1 scan=17099	17099	2	45.768277	controllerType=0 controllerNumber=1 scan=17086	478.780059814453	f811e3799cfe342f793f2296ca949e8d553fdec22912a5fddea4be84731a4a06	True
controllerType=0 controllerNumber=1 scan=17100	17100	2	45.769004	controllerType=0 controllerNumber=1 scan=17086	388.72412109375	c6790f808b7ae2161974acbccd58535d905675c4ce60cbf7af74f86c65bd287e	True
controllerType=0 controllerNumber=1 scan=17101	17101	2	45.769735	controllerType=0 controllerNumber=1 scan=17086	400.168151855469	409c3b1bf08f5b18b64750204f5f61738572fd59d949d4ea652542457c72c434	True
controllerType=0 controllerNumber=1 scan=17102	17102	1	45.770889			b657c5a83f61325db70a3d48b0d3d83c2dfcc754a8a764a39737a0bf7c3abd4a	True
controllerType=0 controllerNumber=1 scan=17103	17103	2	45.773018	controllerType=0 controllerNumber=1 scan=17102	474.7724609375	4206f969fb1df7fac37e979de04804fcc0c9f6fa74f75eac320ed8c7085b4f91	True
controllerType=0 controllerNumber=1 scan=17104	17104	2	45.773754	controllerType=0 controllerNumber=1 scan=17102	571.25634765625	244bcccd14c1d10e9a43561af6033fe85a5bc6fb4a351cd8898ce970f5085cd6	True
controllerType=0 controllerNumber=1 scan=17105	17105	2	45.774485	controllerType=0 controllerNumber=1 scan=17102	501.234130859375	5f59c77c4283e1e232803c0badc7b6c25f52352b8b210826d7933b927c88694a	True
controllerType=0 controllerNumber=1 scan=17106	17106	2	45.775229	controllerType=0 controllerNumber=1 scan=17102	559.276062011719	26de0dffc7baea941913d178e0f7a68590e901a766ff60b414584b1a75a2a88a	True
controllerType=0 controllerNumber=1 scan=17107	17107	2	45.775972	controllerType=0 controllerNumber=1 scan=17102	549.6141	74f19978ddd262da2b0d1161b2cfb1a03958b7477fa44a6c114219a11db5b39e	True
controllerType=0 controllerNumber=1 scan=17108	17108	2	45.776702	controllerType=0 controllerNumber=1 scan=17102	411.757873535156	3bdbc6959a7cfef29e867aace33006f615bfa7c2831790a40beb31455122f490	True
controllerType=0 controllerNumber=1 scan=17109	17109	2	45.777437	controllerType=0 controllerNumber=1 scan=17102	393.552307128906	ed9d6c7ba895b4a267f5147d724ca1e73d50cb2d167cb43631ac7d4e16fc53d0	True
controllerType=0 controllerNumber=1 scan=17110	17110	2	45.778175	controllerType=0 controllerNumber=1 scan=17102	738.8515625	271829313186d42c7c8f8d44820265ac03d4a9accd1222cae4912dfd0924a01a	True
controllerType=0 controllerNumber=1 scan=17111	17111	2	45.77891	controllerType=0 controllerNumber=1 scan=17102	414.874847412109	9eb1c5673db877694093672e116e9131a25bee39cb5a3fa04d21a0c4e2132ee5	True
controllerType=0 controllerNumber=1 scan=17112	17112	2	45.779643	controllerType=0 controllerNumber=1 scan=17102	563.274658203125	19e4adafd49db2efc43f0648cef5802e6731485af069250608c12bc900745e9a	True
controllerType=0 controllerNumber=1 scan=17113	17113	2	45.780412	controllerType=0 controllerNumber=1 scan=17102	630.8232	adff18458cda0502c0385071ab8680e9d872a22037fa39cbad9df0f76e3a712d	True
controllerType=0 controllerNumber=1 scan=17114	17114	2	45.781158	controllerType=0 controllerNumber=1 scan=17102	578.9143	5936f92660700c0f5b73c4e2e1127b6cd81e6b592849ddab28f7df361825d202	True
controllerType=0 controllerNumber=1 scan=17115	17115	2	45.781914	controllerType=0 controllerNumber=1 scan=17102	798.3967	1a80ef2e1c3c336f8716da483ac3b1e0577fd715db19ab375d443a4056f09ced	True
controllerType=0 controllerNumber=1 scan=17116	17116	2	45.782647	controllerType=0 controllerNumber=1 scan=17102	601.28369140625	52ad938e7ef0bd86b049b6db65c7b2fb86a599a6e53a8778ead7a38aeb20416b	True
controllerType=0 controllerNumber=1 scan=17117	17117	2	45.783383	controllerType=0 controllerNumber=1 scan=17102	401.2438	87d13a56b329b5931c29c89307e86d41d9f82d8a10f0c2315b58ff3bc0e5363c	True
controllerType=0 controllerNumber=1 scan=17118	17118	1	45.784556			cb4823f0abdd4f42d6cf0dd6c158b4fbe116f7e030834da7f849a601c10ceb8e	True
controllerType=0 controllerNumber=1 scan=17119	17119	2	45.786687	controllerType=0 controllerNumber=1 scan=17118	638.343	ae20fbbb206de1204b1d05656bc7827515d2ac141a1758fa69fd0f0d2ec4aea9	True
controllerType=0 controllerNumber=1 scan=17120	17120	2	45.787423	controllerType=0 controllerNumber=1 scan=17118	637.3361	f55425da99afc1edfad9c81c2bb2989765abe03263c9bb4841e15e95a5110af5	True
controllerType=0 controllerNumber=1 scan=17121	17121	2	45.78815	controllerType=0 controllerNumber=1 scan=17118	386.180786132813	50b74b65834c31de221d6a129aceeb2f34aaa8478db128770c0193a18e06fb81	True
controllerType=0 controllerNumber=1 scan=17122	17122	2	45.788887	controllerType=0 controllerNumber=1 scan=17118	592.337890625	124d72e51c4d206ffee55ae8ed552003f569d407db88dfbe647da390f5994491	True
controllerType=0 controllerNumber=1 scan=17123	17123	2	45.789618	controllerType=0 controllerNumber=1 scan=17118	589.2964	0d902c95e46af9a78113c6a9095551ea4b0a3de959f7456aaa9a7b777447c082	True
controllerType=0 controllerNumber=1 scan=17124	17124	2	45.790048	controllerType=0 controllerNumber=1 scan=17118	451.737426757813	c95e7b7dc9878888935cd378615b68b812abfb49412c36f7b70d3d76134f1ed1	True
controllerType=0 controllerNumber=1 scan=17125	17125	2	45.790787	controllerType=0 controllerNumber=1 scan=17118	492.9042	bd1fad6e5c4c973e8ce05f0b3401d5320e5eb414d1e355dda641ea95090f40f9	True
controllerType=0 controllerNumber=1 scan=17126	17126	2	45.791516	controllerType=0 controllerNumber=1 scan=17118	481.2439	16f378cf0f0c986aaea0b9f7fd48b77c41e477d35eb4631cf59481b50dc5f1b5	True
controllerType=0 controllerNumber=1 scan=17127	17127	2	45.79226	controllerType=0 controllerNumber=1 scan=17118	530.5904	228c0faa04da0af174fa11b9e7b78eca60b74b66cc7b97675b4941c7766b4d96	True
controllerType=0 controllerNumber=1 scan=17128	17128	2	45.792993	controllerType=0 controllerNumber=1 scan=17118	564.804748535156	3f2cc23966341cb890a25f3c7bc0997edeccf76a3e088e526ef6cdd8f0fe71a3	True
controllerType=0 controllerNumber=1 scan=17129	17129	2	45.793729	controllerType=0 controllerNumber=1 scan=17118	401.1916	79e4ec3ba235b9b0069fbdba541b8b7a472489b320cca6b16cffac138dcec0b3	True
controllerType=0 controllerNumber=1 scan=17130	17130	2	45.79446	controllerType=0 controllerNumber=1 scan=17118	481.727569580078	f1d0445ca5ffb3cc1b8106c493c8bec5b25de573b12d197495044bf2b361ceca	True
controllerType=0 controllerNumber=1 scan=17131	17131	2	45.7952	controllerType=0 controllerNumber=1 scan=17118	744.378	e5384d7354eda1620498363d1f76ebd1a4f89e3a7d9ca2c2fe2bb43086a759a5	True
controllerType=0 controllerNumber=1 scan=17132	17132	2	45.795941	controllerType=0 controllerNumber=1 scan=17118	694.891	5950398594e60109d87fd256c7228e87efad890f725f445b087c0aff77e57ee3	True
controllerType=0 controllerNumber=1 scan=17133	17133	2	45.796679	controllerType=0 controllerNumber=1 scan=17118	724.8278	0a19dc1489a4617a04d9e12d1de3e236fe1cfb8b1d628eb9dbb27316568a2a31	True
controllerType=0 controllerNumber=1 scan=17134	17134	1	45.797831			413b49cbd6e58610b35d3274a6ce749553ddb648608d0dedb9ab68f310d774d4	True
